IZ_MMS	NZ_MMS	OCLC	TAG	FIELD
990215577080306576	9910474995706561	49569457	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $n This NetLibrary eBook does not include all of the text that was part of the original hardcopy book. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215577080306576	9910474995706561	49569457	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62624 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215578250306576	9910181965906561	43477214	500  	$a Description based on print version record. $5 FPeU
990215578250306576	9910181965906561	43477214	500  	$a Includes index. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215578250306576	9910181965906561	43477214	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215579210306576	9910057715206561	49569464	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215579210306576	9910057715206561	49569464	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62652 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215581510306576	9910057746606561	49569484	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215581510306576	9910057746606561	49569484	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62727 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215583710306576	9910057711006561	49569495	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215583710306576	9910057711006561	49569495	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62742 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215584940306576	9910057733906561	49569501	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215584940306576	9910057733906561	49569501	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62754 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215590100306576	9910181964806561	43477265	500  	$a Description based on print version record. $5 FPeU
990215590100306576	9910181964806561	43477265	500  	$a Rev. ed. of: Radio advertising / Bob Schulberg. c1989. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215590100306576	9910181964806561	43477265	500  	$a Includes index. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215590100306576	9910181964806561	43477265	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215591220306576	9910138204306561	43477268	500  	$a Description based on print version record. $5 FPeU
990215591220306576	9910138204306561	43477268	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215592350306576	9910138222906561	43477271	4901 	$a VGM careers for you series $5 FPeU
990215592350306576	9910138222906561	43477271	500  	$a Description based on print version record. $5 FPeU
990215592350306576	9910138222906561	43477271	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215592850306576	9910181997506561	43477272	4901 	$a VGM careers for you series $5 FPeU
990215592850306576	9910181997506561	43477272	500  	$a Description based on print version record. $5 FPeU
990215592850306576	9910181997506561	43477272	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215593130306576	9910057748506561	49569540	500  	$a 1.2--Spine. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215593130306576	9910057748506561	49569540	500  	$a Includes index. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215593130306576	9910057748506561	49569540	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215593130306576	9910057748506561	49569540	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62926 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215595420306576	9910057748006561	49569547	500  	$a 5.2--Spine. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215595420306576	9910057748006561	49569547	500  	$a Includes index. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215595420306576	9910057748006561	49569547	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215595420306576	9910057748006561	49569547	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62939 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215596600306576	9910057768806561	49569550	500  	$a 1.2--Spine. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215596600306576	9910057768806561	49569550	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215596600306576	9910057768806561	49569550	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=62944 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215596880306576	9910181991906561	43477284	500  	$a Description based on print version record. $5 FPeU
990215596880306576	9910181991906561	43477284	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215598060306576	9910138242106561	43477286	500  	$a Forum on Blood Safety and Blood Availability, Division of Health Sciences Policy, Institute of Medicine. $5 FJUNF $5 FPeU $5 FOFT $5 FMFIU
990215598060306576	9910138242106561	43477286	500  	$a Description based on print version record. $5 FPeU
990215598060306576	9910138242106561	43477286	500  	$a Forum on Blood Safety and Blood Availability, Division of Health Sciences Policy, Institue of Medicine. $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FTaFA
990215598060306576	9910138242106561	43477286	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215602320306576	9910138245306561	43477301	4901 	$a Assessment of the U.S. Army Chemical and Biological Defense Command ; $v rept. 2 $5 FPeU
990215602320306576	9910138245306561	43477301	500  	$a Description based on print version record. $5 FPeU
990215602320306576	9910138245306561	43477301	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215604570306576	9910138220206561	43477310	500  	$a Description based on print version record. $5 FPeU
990215604570306576	9910138220206561	43477310	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215607430306576	9910057707706561	49569579	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215607430306576	9910057707706561	49569579	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=63091 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215609720306576	9910057747506561	49569583	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $n Excludes the content of the material which accompanied the original book. $5 FFmFGC
990215609720306576	9910057747506561	49569583	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $n This NetLibrary eBook does not include data from the CD-ROM that was part of the original hardcopy book. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215609720306576	9910057747506561	49569583	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=63096 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215611910306576	9910138228306561	43477350	500  	$a Description based on print version record. $5 FPeU
990215611910306576	9910138228306561	43477350	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215616450306576	9910474990306561	49569596	500  	$a Includes index. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215616450306576	9910474990306561	49569596	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2001. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990215616450306576	9910474990306561	49569596	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=63127 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215619170306576	9910138250106561	43477374	4901 	$a Food science and technology ; $v 82 $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215619170306576	9910138250106561	43477374	500  	$a Description based on print version record. $5 FPeU
990215619170306576	9910138250106561	43477374	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215619880306576	9910138244706561	43477375	500  	$a Description based on print version record. $5 FPeU
990215619880306576	9910138244706561	43477375	5050 	$a Folding of monomeric proteins in vitro : physiochemical and biological roles of the intermediate states / Yoshihisa Hagihara and Yuji Goto -- Oligomeric proteins / Rainer Jaenicke -- Chaperone interactions with nascent and newly synthesized proteins / William J. Welch ... [et al.] -- Structure and properties of the 70-kilodalton heat-shock proteins / Jeung-Hoi Ha ... [et al.] -- The Hsp70 reaction cycle and its role in protein folding / Anthony L. Fink -- Substrate-binding specificity of the Hsp70 family / Lawrence E. Hightower and Sau-Mei Leung -- Major heat-shock chaperones in protein folding and inclusion body formation / Alexander Gragerov -- Structure and function of the 90-kDa stress protein Hsp90 / Ichiro Yahara -- Hsp104 / John R. Glover ... [et al.] -- Involvement of Hsp47 in the folding and processing of procollagen in the endoplasmic reticulum / Kazuhiro Nagata ... [et al.] -- DnaJ proteins / Thomas Laufen ... [et al.] -- Some structural aspects of chaperonin-assisted folding by GroEL and GroES / Paul M. Horowitz -- A chaperonin from a thermophilic bacterium, thermus thermophilus / Mitsuko Yamakoshi ... [et al.] -- Protein disulfide isomerase / Kenneth W. Walker and Hiram F. Gilbert -- Catalysis of protein folding by proyl isomerases / Franz Xaver Schmid -- Assembly of oligomers and multisubmit structures / Robert Seckler -- Early events in the biosynthesis of secretory pathway proteins : role of molecular chaperones / Joseph W. Brewer and Linda M. Hendershot -- Roles of molecular chaperones in mitochondrial protein import / Toshiya Endo -- Protein folding mediated by intramolecular chaperones / Ujwal Shinde, Jianjun Liu, and Masayori Inouye -- Molecular chaperones and intracellular protein degradation with emphasis on a selective lysosomal pathway of proteolysis / Ana Maria Cuervo, Sandra A. Hayes, and J. Fred Dice -- Proteasomes : the protein death machinery / Hiroyuki Kawahara and Keiji Tanaka -- $5 FPeU
990215619880306576	9910138244706561	43477375	5050 	$a Structure and function of small heat-shock proteins / Monika Ehrnsperger, Matthias Gaestel, and Johannes Buchner -- Aggregation and accessory proteins in the pathology of protein-folding diseases / Ronald Wetzel. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215619880306576	9910138244706561	43477375	5050 	$a Some structural aspects of chaperonin-assisted folding by GroEL and GroES / Paul M. Horowitz -- A chaperonin from a thermophilic bacterium, thermus thermophilus / Mitsuko Yamakoshi ... [et al.] -- Protein disulfide isomerase / Kenneth W. Walker and Hiram F. Gilbert -- Catalysis of protein folding by proyl isomerases / Franz Xaver Schmid -- Assembly of oligomers and multisubmit structures / Robert Seckler -- Early events in the biosynthesis of secretory pathway proteins : role of molecular chaperones / Joseph W. Brewer and Linda M. Hendershot -- Roles of molecular chaperones in mitochondrial protein import / Toshiya Endo -- Protein folding mediated by intramolecular chaperones / Ujwal Shinde, Jianjun Liu, and Masayori Inouye -- Molecular chaperones and intracellular protein degradation with emphasis on a selective lysosomal pathway of proteolysis / Ana Maria Cuervo, Sandra A. Hayes, and J. Fred Dice -- Proteasomes : the protein death machinery / Hiroyuki Kawahara and Keiji Tanaka -- $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215619880306576	9910138244706561	43477375	5050 	$a Folding of monomeric proteins in vitro : physiochemical and biological roles of the intermediate states / Yoshihisa Hagihara and Yuji Goto -- Oligomeric proteins / Rainer Jaenicke -- Chaperone interactions with nascent and newly synthesized proteins / William J. Welch ... [et al.] -- Structure and properties of the 70-kilodalton heat-shock proteins / Jeung-Hoi Ha ... [et al.] -- The Hsp70 reaction cycle and its role in protein folding / Anthony L. Fink -- Substrate-binding specificity of the Hsp70 family / Lawrence E. Hightower and Sau-Mei Leung -- Major heat-shock chaperones in protein folding and inclusion body formation / Alexander Gragerov -- Structure and function of the 90-kDa stress protein Hsp90 / Ichiro Yahara -- Hsp104 / John R. Glover ... [et al.] -- Involvement of Hsp47 in the folding and processing of procollagen in the endoplasmic reticulum / Kazuhiro Nagata ... [et al.] -- DnaJ proteins / Thomas Laufen ... [et al.] -- $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990215619880306576	9910138244706561	43477375	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216536480306576	9910569093606561	44956083	500  	$a Description based on print version record. $5 FPeU
990216536480306576	9910569093606561	44956083	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216538640306576	9910587454506561	45732135	500  	$a Includes index. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216538640306576	9910587454506561	45732135	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216539400306576	9910569054106561	44956094	500  	$a Description based on print version record. $5 FPeU
990216539400306576	9910569054106561	44956094	5050 	$a The Persian Gulf War : a political-military assessment / Bard E. O'Neill and Ilana Kass -- U.S. policy toward the Middle East after Iraq's invasion of Kuwait / Robert E. Hunter -- Moscow and the Iraqi invasion of Kuwait / Robert O. Freedman -- Fire on the other side of the river : Japan and the Persian Gulf War / Eugene Brown -- Iraq after its invasion of Kuwait / Laurie Mylroie -- Iran from the August 1988 cease-fire to the April 1992 Majlis elections / Shireen T. Hunter -- Saudi Arabia : Desert Storm and after / F. Gregory Gause, III -- Israel, the Gulf War, and its aftermath / Marvin Feuerwerger -- The Palestinians and the Iraqi invasion of Kuwait / Helena Cobban -- Syria since 1988 : from crisis to opportunity / Alasdair Drysdale -- Jordanian policy for the Intifada to the Madrid Peace Conference / Adam Garfinkle -- Unipolarity and Egyptian hegemony in the Middle East / Louis Cantori. $5 FPeU $5 FU $5 FBoU $5 FTaSU $5 FOFT $5 FTaFA
990216539400306576	9910569054106561	44956094	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216540940306576	9910587441006561	45732239	4900 	$a Clarendon Plato series $5 FMFIU $5 FJUNF $5 FTaSU $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FOFT
990216540940306576	9910587441006561	45732239	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FOFT
990216540940306576	9910587441006561	45732239	926  	$a DO NOT OFFLOAD $5 FTaSU $9 LOCAL
990216542040306576	9910315904306561	45732292	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216542610306576	9910587442906561	45732295	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216542610306576	9910587442906561	45732295	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=7269 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990216543260306576	9910569024006561	44956110	500  	$a Description based on print version record. $5 FPeU
990216543260306576	9910569024006561	44956110	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216544870306576	9910587425606561	45732334	5050 	$a Thomas Hobbes's briefe of the art of rhetorique (1637) -- Bernard Lamy's art of speaking (1676). $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216544870306576	9910587425606561	45732334	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216547000306576	9910569090306561	44956131	4901 	$a The Old French Crusade cycle ; $v v. 7 $5 FPeU
990216547000306576	9910569090306561	44956131	500  	$a In French (Old French) with commentary in English. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216547000306576	9910569090306561	44956131	500  	$a Description based on print version record. $5 FPeU
990216547000306576	9910569090306561	44956131	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216548750306576	9910569028606561	44956143	500  	$a Description based on print version record. $5 FPeU
990216548750306576	9910569028606561	44956143	500  	$a Includes index. $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216548750306576	9910569028606561	44956143	50500	$g Chapter 1. $t The Ancient World $g 1 -- $g Chapter 2. $t The Imperial Age of Alexander and Rome $g 17 -- $g Chapter 3. $t The European Middle Ages: The Birth of a New Economic Age $g 29 -- $g Chapter 4. $t The Italian Bankers and their Clients $g 41 -- $g Chapter 5. $t The Atlantic Age $g 57 -- $g Chapter 6. $t Europe's American Empires $g 69 -- $g Chapter 7. $t The English Advantage $g 85 -- $g Chapter 8. $t The American Paths to Wealth $g 101 -- $g Chapter 9. $t Industrial Wealth $g 121 -- $g Chapter 10. $t The Mechanization of Agriculture $g 135 -- $g Chapter 11. $t Infrastructure and Wealth $g 151 -- $g Chapter 12. $t Emperor Wheat and King Cotton $g 165 -- $g Chapter 13. $t Gold, Silver, and the Civil War $g 183 -- $g Chapter 14. $t The Impact of the Transcontinentals $g 199 -- $g Chapter 15. $t The Arrival of Big Business $g 219 -- $g Chapter 16. $t The Government-Industrial Complex, 1914-1929 $g 241 -- $g Chapter 17. $t The Great Bull Market of the 1920s $g 257 -- $g Chapter 18. $t The Old and the New in Post-World War II America $g 275 -- $g Chapter 19. $t The Revival of the Securities Markets $g 293 -- $g Chapter 20. $t Creating Wealth During the Great Inflation $g 311 -- $g Chapter 21. $t The Democratization of Wealth $g 323. $5 FPeU
990216548750306576	9910569028606561	44956143	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216555280306576	9910568999306561	44956173	4901 	$a Explorations in philosophy $5 FPeU
990216555280306576	9910568999306561	44956173	500  	$a Description based on print version record. $5 FPeU
990216555280306576	9910568999306561	44956173	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216556860306576	9910569002506561	44956178	4901 	$a Food science and technology ; $v 73 $5 FJUNF $5 FPeU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216556860306576	9910569002506561	44956178	500  	$a Description based on print version record. $5 FPeU
990216556860306576	9910569002506561	44956178	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216558110306576	9910587476906561	45732790	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216561960306576	9910587440606561	45732955	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via World Wide Web. $n Access may be limited to NetLibrary affiliated libraries. $5 FMFIU $5 FJUNF $5 FBoU $5 FTS $5 FU $5 FTaFA $5 FTaSU $5 FOFT
990216561960306576	9910587440606561	45732955	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=41664 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990216562890306576	9910569067506561	44956198	4901 	$a Twentieth century political thinkers $5 FPeU
990216562890306576	9910569067506561	44956198	500  	$a Description based on print version record. $5 FPeU
990216562890306576	9910569067506561	44956198	50500	$t Introduction: Why Carl Schmitt? -- $t The Jurisprudence of Lawlessness -- $t The Crisis of Legal Indeterminacy -- $t The Decay of Parliamentarism -- $t The Critique of Liberal Constitutionalism -- $t The Total State -- $t After Legal Indeterminacy? -- $t Indeterminacy and International Law -- $t Epilogue to Part One: Carl Schmitt in the Aftermath of the German Catastrophe -- $t Carl Schmitt in America -- $t Carl Schmitt and the Origins of Joseph Schumpeter's Theory of Democratic Elitism -- $t The Unholy Alliance of Carl Schmitt and Friedrich A. Hayek -- $t Another Hidden Dialogue--Carl Schmitt and Hans Morgenthau -- $t Conclusion: After Carl Schmitt?. $5 FPeU
